Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,2021-01-02 05:22:33,33.43443342,-79.33202141,3930,79,0,3851,6269.942565411615,2.010178117048346
US,2021-01-02 05:22:33,34.89502264,-82.37295012,37327,502,0,36825,7129.704971138896,1.3448710049026174
US,2021-01-02 05:22:33,34.15272415,-82.12715789,4248,93,0,4155,5999.06794142153,2.189265536723164
US,2021-01-02 05:22:33,32.77419582,-81.13845571,1099,36,0,1063,5717.407137654771,3.275705186533212
US,2021-01-02 05:22:33,33.9212828,-78.99555293,20336,317,0,20019,5743.318619186006,1.5588119590873328
US,2021-01-02 05:22:33,32.43171982,-81.02487495,1347,25,0,1322,4479.100854587171,1.8559762435040832
US,2021-01-02 05:22:33,34.33988254,-80.58763164,3911,75,0,3836,5876.696067677421,1.917668115571465
US,2021-01-02 05:22:33,34.68270843,-80.70513032,5234,84,0,5150,5340.162429090316,1.6048910966755827
US,2021-01-02 05:22:33,34.48244419,-82.00490796,3609,81,0,3528,5347.221193308936,2.244389027431421
US,2021-01-02 05:22:33,34.16393091,-80.25690731,1194,42,0,1152,7095.317328262419,3.5175879396984926
US,2021-01-02 05:22:33,33.89665987,-81.27146426,16734,269,0,16465,5601.338912133891,1.6075056770646587
US,2021-01-02 05:22:33,34.07859748,-79.36400756,1946,63,0,1883,6347.6530645529565,3.237410071942446
US,2021-01-02 05:22:33,34.59905577,-79.67561152,1916,27,0,1889,7335.93690175358,1.4091858037578289
US,2021-01-02 05:22:33,33.90161443,-82.30794338,473,9,0,464,4998.41487900243,1.9027484143763211
US,2021-01-02 05:22:33,34.28629098,-81.59935761,2822,71,0,2751,7341.311134235171,2.515946137491141
US,2021-01-02 05:22:33,34.75225169,-83.06742317,5241,62,0,5179,6588.640535036331,1.1829803472619729
US,2021-01-02 05:22:33,33.4391073,-80.79886287,5105,147,0,4958,5923.991876994488,2.879529872673849
US,2021-01-02 05:22:33,34.88807695,-82.72791551,10203,153,0,10050,8041.202988556477,1.4995589532490443
US,2021-01-02 05:22:33,34.01791263,-80.90267209,26344,335,0,26009,6336.363133449907,1.2716368053446705
US,2021-01-02 05:22:33,34.00795823,-81.72713237,1001,28,0,973,4889.366482684512,2.797202797202797
US,2021-01-02 05:22:33,34.92960077,-81.99225984,19756,392,0,19364,6177.900777084604,1.9842073294189104
US,2021-01-02 05:22:33,33.91826534,-80.37942316,5519,117,0,5402,5171.428303707799,2.119949266171408
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,0,0,0,0,5738.940929020448,2.2286991482179874
US,2021-01-02 05:22:33,34.68835752,-81.61730349,1551,41,0,1510,5677.990921071899,2.6434558349451964
US,2021-01-02 05:22:33,33.62190129,-79.72767442,2213,61,0,2152,7287.276080084299,2.7564392227745143
US,2021-01-02 05:22:33,34.97281497,-81.18085944,15208,180,0,15028,5412.504137319871,1.1835875854813256
US,2021-01-02 05:22:33,43.71757685,-98.56050467,414,8,0,406,15049.07306434024,1.932367149758454
US,2021-01-02 05:22:33,44.41464384,-98.27858469,2509,35,0,2474,13596.70514279521,1.3949780789159028
US,2021-01-02 05:22:33,43.19486375,-101.6665572,355,8,0,347,10549.777117384843,2.2535211267605635
US,2021-01-02 05:22:33,42.98914167,-97.88592746,1477,23,0,1454,21402.69526155629,1.5572105619498984
US,2021-01-02 05:22:33,44.36974375,-96.79079945,2981,30,0,2951,8498.446275337115,1.0063737001006374
US,2021-01-02 05:22:33,45.58994323,-98.35165355,4426,60,0,4366,11395.761991812353,1.3556258472661546
US,2021-01-02 05:22:33,43.71756379,-99.08118954,627,7,0,620,11836.888804983952,1.116427432216906
US,2021-01-02 05:22:33,44.07657829,-99.20814467,410,10,0,400,20897.04383282365,2.4390243902439024
US,2021-01-02 05:22:33,44.90608745,-103.5079318,881,18,0,863,8447.598043916003,2.0431328036322363
US,2021-01-02 05:22:33,45.77074915,-100.0510181,115,4,0,111,8357.558139534884,3.4782608695652173
US,2021-01-02 05:22:33,43.20660134,-98.58856175,1112,11,0,1101,11967.283684890228,0.9892086330935252
US,2021-01-02 05:22:33,44.85834507,-97.72925109,313,2,0,311,8377.944325481798,0.6389776357827476
US,2021-01-02 05:22:33,42.91296147,-96.97656917,1625,12,0,1613,11549.395877754088,0.7384615384615385
US,2021-01-02 05:22:33,44.97788119,-97.18827677,3452,70,0,3382,12324.609946802811,2.027809965237544
US,2021-01-02 05:22:33,45.70889983,-101.1970473,449,10,0,439,10988.742046010768,2.2271714922049
US,2021-01-02 05:22:33,43.67741105,-103.4534521,672,9,0,663,7489.968791796701,1.3392857142857142
US,2021-01-02 05:22:33,43.67490933,-98.14458906,2718,53,0,2665,13744.627054361568,1.9499632082413536
US,2021-01-02 05:22:33,45.367281,-97.60737498,537,20,0,517,9900.442477876106,3.7243947858473
US,2021-01-02 05:22:33,44.75994309,-96.66943645,412,7,0,405,9469.087566076763,1.699029126213592
US,2021-01-02 05:22:33,45.15639647,-100.8709139,1263,12,0,1251,21435.845213849287,0.9501187648456056
US,2021-01-02 05:22:33,43.38520741,-98.36978007,382,7,0,375,13077.713111947964,1.8324607329842928
US,2021-01-02 05:22:33,45.41846445,-99.21545423,369,4,0,365,9636.980934969966,1.084010840108401
US,2021-01-02 05:22:33,43.23929297,-103.5275691,454,12,0,442,6762.997169670788,2.643171806167401
US,2021-01-02 05:22:33,45.07082625,-99.14535601,313,12,0,301,13614.615050021748,3.8338658146964857
US,2021-01-02 05:22:33,45.1723937,-96.77002276,826,35,0,791,11712.989222915485,4.237288135593221
US,2021-01-02 05:22:33,43.19419064,-99.18883902,482,26,0,456,11517.323775388291,5.394190871369295
US,2021-01-02 05:22:33,44.29299053,-101.539099,233,7,0,226,12269.615587151133,3.004291845493562
US,2021-01-02 05:22:33,44.67385954,-97.18829593,606,34,0,572,9831.278390655418,5.6105610561056105
US,2021-01-02 05:22:33,44.54708407,-99.00386459,312,2,0,310,9777.499216546536,0.6410256410256411
US,2021-01-02 05:22:33,43.6746384,-97.78715148,311,3,0,308,9006.660874601796,0.964630225080386
US,2021-01-02 05:22:33,45.58015551,-103.4958629,89,1,0,88,6856.702619414484,1.1235955056179776
US,2021-01-02 05:22:33,44.39091534,-99.99661148,2023,25,0,1998,11542.850621933128,1.2357884330202669
US,2021-01-02 05:22:33,43.33449012,-97.75536441,700,16,0,684,9600.877794541217,2.2857142857142856
US,2021-01-02 05:22:33,44.54747703,-99.48572582,132,1,0,131,10146.041506533436,0.7575757575757576
US,2021-01-02 05:22:33,43.69318385,-101.6255063,262,8,0,254,7834.928229665072,3.053435114503817
US,2021-01-02 05:22:33,44.06637798,-98.62965972,259,15,0,244,12866.368604073525,5.791505791505792
US,2021-01-02 05:22:33,43.96278565,-100.6940008,67,0,0,67,7419.712070874862,0.0
US,2021-01-02 05:22:33,44.36956169,-97.4913945,538,13,0,525,10892.89329823851,2.41635687732342
US,2021-01-02 05:22:33,44.02193107,-97.12926365,1020,16,0,1004,7970.6181136203795,1.568627450980392
US,2021-01-02 05:22:33,44.35919441,-103.7929428,2555,28,0,2527,9886.240520043337,1.095890410958904
US,2021-01-02 05:22:33,43.27841182,-96.7203905,6780,66,0,6714,11091.480172752255,0.9734513274336284
US,2021-01-02 05:22:33,43.89522709,-99.85201878,520,9,0,511,13752.975403332452,1.7307692307692308
US,2021-01-02 05:22:33,45.75870838,-97.59855639,260,4,0,256,5268.490374873353,1.5384615384615383
US,2021-01-02 05:22:33,43.6742571,-97.36863144,683,22,0,661,12226.996061582528,3.22108345534407
US,2021-01-02 05:22:33,45.76626028,-99.22118798,181,1,0,180,7608.238755779739,0.5524861878453039
US,2021-01-02 05:22:33,44.56676791,-102.7162741,2231,24,0,2207,7874.488211209939,1.0757507844016136
US,2021-01-02 05:22:33,43.58078848,-100.7563186,215,2,0,213,10431.829209121786,0.9302325581395348
US,2021-01-02 05:22:33,44.02197882,-97.60992207,225,6,0,219,10153.429602888087,2.6666666666666665
US,2021-01-02 05:22:33,43.67441641,-96.7910885,24977,264,0,24713,12932.471755361565,1.0569724146214516
US,2021-01-02 05:22:33,44.02266214,-96.67081159,535,14,0,521,8135.644768856448,2.616822429906542
US,2021-01-02 05:22:33,43.33749164,-102.5555498,1927,35,0,1892,13592.438456655143,1.816294758692268
US,2021-01-02 05:22:33,44.0025835,-102.8240777,11197,131,0,11066,9841.353548670622,1.16995623827811
US,2021-01-02 05:22:33,45.49049506,-102.4755586,285,11,0,274,9947.643979057591,3.8596491228070176
US,2021-01-02 05:22:33,45.06583079,-99.95498503,300,3,0,297,13934.045517882025,1.0
US,2021-01-02 05:22:33,45.62975048,-96.94672673,984,32,0,952,9467.000192418704,3.252032520325203
US,2021-01-02 05:22:33,44.02351092,-98.0909816,305,3,0,302,13011.945392491469,0.9836065573770492
US,2021-01-02 05:22:33,44.93837606,-98.34626602,703,24,0,679,11025.721455457968,3.413940256045519
US,2021-01-02 05:22:33,44.41381872,-100.7349153,272,2,0,270,8779.857972885733,0.7352941176470589
US,2021-01-02 05:22:33,44.71571812,-100.1278092,111,3,0,108,7979.870596693026,2.702702702702702
US,2021-01-02 05:22:33,43.19338568,-100.7195503,1162,19,0,1143,11417.903114866856,1.6351118760757315
US,2021-01-02 05:22:33,43.34459388,-99.8854891,629,12,0,617,11560.374931078846,1.9077901430842608
US,2021-01-02 05:22:33,43.3109081,-97.14865776,970,49,0,921,11569.65648854962,5.051546391752577
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,0,0,0,0,5738.940929020448,2.2286991482179874
US,2021-01-02 05:22:33,42.83112163,-96.6557828,1608,30,0,1578,10092.89480291238,1.8656716417910448
US,2021-01-02 05:22:33,45.43019636,-100.0307514,618,14,0,604,11370.745170193191,2.26537216828479
US,2021-01-02 05:22:33,43.00924485,-97.39467635,2514,26,0,2488,11019.54939949154,1.0342084327764518
US,2021-01-02 05:22:33,44.97881876,-101.6654622,291,8,0,283,10558.78084179971,2.7491408934707904
US,2021-01-02 05:22:33,36.12684348,-84.19965764,5883,72,0,5559,7315.077034997013,1.2786361214704316
US,2021-01-02 05:22:33,35.51123746,-86.45549096,4764,61,0,4487,9148.512461529175,1.3412489006156552
US,2021-01-02 05:22:33,36.07110411,-88.06849355,1221,31,0,1138,7227.722772277228,2.568493150684932
US,2021-01-02 05:22:33,35.59942968,-85.20611967,1643,9,0,1556,10389.006903876792,0.5750798722044729
US,2021-01-02 05:22:33,35.68938198,-83.92847788,11049,99,0,9878,7495.792257754268,0.9823576583801122
US,2021-01-02 05:22:33,35.15739424,-84.857186,9289,73,0,9048,8435.85237258348,0.7894736842105263
US,2021-01-02 05:22:33,36.40355516,-84.15108559999999,2854,36,0,2746,6982.581195723106,1.2940330697340043
US,2021-01-02 05:22:33,35.80990797,-86.05738983,1406,15,0,1351,9306.44501975746,1.0980966325036603
US,2021-01-02 05:22:33,35.97366108,-88.45189331,2758,52,0,2644,9709.36723448698,1.9287833827893173
US,2021-01-02 05:22:33,36.28969086,-82.12588974,4756,87,0,4378,7916.156833537267,1.9265232974910396
US,2021-01-02 05:22:33,36.26136216,-87.08903581,2969,24,0,2841,7045.024221112942,0.837696335078534
US,2021-01-02 05:22:33,35.42527478,-88.6095842,1585,31,0,1459,8614.210556743945,2.0805369127516777
US,2021-01-02 05:22:33,36.48319149,-83.65947309,1727,19,0,1664,5262.9932100503775,1.070154577883472
US,2021-01-02 05:22:33,36.55151008,-85.53930419,896,23,0,822,11096.520026263952,2.7218934911242605
US,2021-01-02 05:22:33,35.9278914,-83.11828725,2924,45,0,2797,7890.789912231974,1.5487504399859204
US,2021-01-02 05:22:33,35.49090731,-86.07311784,5010,65,0,4851,8697.806086341117,1.322213181448332
US,2021-01-02 05:22:33,35.81830662,-89.14916269,1688,29,0,1612,11531.974701335208,1.7672151127361364
US,2021-01-02 05:22:33,35.95271721,-84.99840585,4719,51,0,4347,7267.019167217449,1.159618008185539
US,2021-01-02 05:22:33,36.17007426,-86.78646056,62616,571,0,60927,8859.400931218883,0.9268744816820332
US,2021-01-02 05:22:33,35.97616272,-85.83689361,2143,33,0,2054,10185.456320156174,1.5812170579779588
US,2021-01-02 05:22:33,35.60048904,-88.11043779,1364,20,0,1315,11446.454600017149,1.49812734082397
US,2021-01-02 05:22:33,36.14669837,-87.35891709,4747,60,0,4565,8571.216727218803,1.2759515570934257
US,2021-01-02 05:22:33,36.05931946,-89.41542855,4392,70,0,4184,11448.10140208294,1.6455101081335215
US,2021-01-02 05:22:33,35.19615831,-89.41399032,3509,48,0,3273,8073.809350156808,1.4453477868112017
US,2021-01-02 05:22:33,36.38128818,-84.92870012,1993,29,0,1851,10149.543810397883,1.5425531914893618
US,2021-01-02 05:22:33,35.15634626,-86.09201039,3678,48,0,3501,8408.35860500379,1.3524936601859678
US,2021-01-02 05:22:33,35.99438059,-88.93358327,5101,92,0,4942,10243.624447927055,1.8080667593880388
US,2021-01-02 05:22:33,35.20222469,-87.03992678,2777,61,0,2610,9061.906054846591,2.247191011235955
US,2021-01-02 05:22:33,36.27469206,-83.51254721,1845,26,0,1742,7581.47512864494,1.4705882352941178
US,2021-01-02 05:22:33,36.17470125,-82.84691273,5673,93,0,5425,7987.664509403639,1.6675729563168389
US,2021-01-02 05:22:33,35.38433717,-85.72142731,1262,19,0,1174,8885.082296864526,1.592623637887678
US,2021-01-02 05:22:33,36.21990035,-83.26586179,5968,89,0,5776,9027.62805310007,1.4670760832480385
US,2021-01-02 05:22:33,35.17670231,-85.16652245,29010,274,0,28271,7760.655131537449,0.9564181614349776
US,2021-01-02 05:22:33,36.52692871,-83.22375847,358,5,0,319,4894.259818731118,1.5432098765432098
US,2021-01-02 05:22:33,35.20772017,-88.99161161,2865,41,0,2789,11297.405189620758,1.4487632508833923
US,2021-01-02 05:22:33,35.19732531,-88.18593755,2744,35,0,2595,10252.611882114456,1.3307984790874523
US,2021-01-02 05:22:33,36.44355426,-82.94885298,3746,56,0,3575,6394.181664494769,1.5422748554117325
US,2021-01-02 05:22:33,35.58332824,-89.28536625,2242,36,0,2133,12534.674063800278,1.6597510373443984
US,2021-01-02 05:22:33,35.65581134,-88.38600175,3034,44,0,2901,10474.090407938258,1.4940577249575553
US,2021-01-02 05:22:33,36.33160906,-88.30121797,2395,38,0,2273,7144.844643685268,1.6443098225876245
US,2021-01-02 05:22:33,35.80609681,-87.47643507,2069,26,0,1903,7661.45047263484,1.347848626231208
US,2021-01-02 05:22:33,36.28872054,-87.71878828,835,22,0,775,9718.327033288624,2.760351317440401
US,2021-01-02 05:22:33,36.03958805,-87.77992872,1219,12,0,1155,6280.2712302227965,1.0282776349614395
US,2021-01-02 05:22:33,36.36380466,-85.67239905,1065,19,0,929,8043.441371118276,2.0042194092827006
US,2021-01-02 05:22:33,36.04818632,-83.45148924,4052,64,0,3799,7085.053674649051,1.6058016058016058
US,2021-01-02 05:22:33,36.45523950000001,-81.84886538,1782,28,0,1746,9973.015516078254,1.5783540022547915
US,2021-01-02 05:22:33,35.99508821,-83.94635435,34098,299,0,32355,6942.6105593509,0.9095920617420066
US,2021-01-02 05:22:33,36.34180170000001,-89.48921915,1443,13,0,1395,20068.415051311287,0.9232954545454546
US,2021-01-02 05:22:33,35.75893438,-89.63015909999999,2644,28,0,2599,10248.50778293606,1.0658545869813476
US,2021-01-02 05:22:33,35.21675201,-87.39787695,4480,58,0,4358,10004.077749082506,1.3134057971014492
US,2021-01-02 05:22:33,35.52853208,-87.49022694,1187,19,0,1132,9382.132376915552,1.6507384882710687
US,2021-01-02 05:22:33,35.13738622,-86.58910106,3342,34,0,3265,9599.604260024444,1.0306153379812064
US,2021-01-02 05:22:33,35.73939663,-84.31145275,4188,39,0,4173,7786.491085299993,0.8788598574821853
US,2021-01-02 05:22:33,36.53157855,-86.00778595,2751,45,0,2543,10519.469961791723,1.7387944358578054
US,2021-01-02 05:22:33,35.61181957,-88.84076036,8236,153,0,7883,8200.31841933377,1.8917237087741128
US,2021-01-02 05:22:33,35.12997174,-85.62265895,2139,26,0,1834,6434.427647282665,1.3978494623655917
US,2021-01-02 05:22:33,35.45798777,-86.76420988,2937,30,0,2833,8328.727272727272,1.0478519035976248
US,2021-01-02 05:22:33,35.6187413,-87.07462444,9451,104,0,9144,9594.654880844928,1.1245674740484428
US,2021-01-02 05:22:33,35.42812616,-84.61520715,4546,66,0,4286,8090.121574896829,1.5165441176470589
US,2021-01-02 05:22:33,35.17468549,-88.5647812,2069,38,0,2007,7959.056589086947,1.858190709046455
US,2021-01-02 05:22:33,35.51558739,-84.81482914,962,16,0,953,7800.676219610369,1.6511867905056758
US,2021-01-02 05:22:33,35.44550387,-84.24902965,3986,56,0,3824,8336.018906434632,1.443298969072165
US,2021-01-02 05:22:33,36.49609412,-87.38550661,11878,126,0,11385,5507.839975501572,1.09460516028147
US,2021-01-02 05:22:33,35.27724699,-86.36230578,757,6,0,695,10804.562268803946,0.8559201141226819
US,2021-01-02 05:22:33,36.13248031,-84.64880098,1719,11,0,1523,7167.219548661403,0.7170795306388527
US,2021-01-02 05:22:33,36.35732446,-89.14921589,3767,71,0,3571,12112.142073231567,1.9494783086216363
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,12236,62,0,14162,5738.940929020448,0.4288827954721226
US,2021-01-02 05:22:33,36.34117832,-85.28989535,2362,41,0,2142,9815.206150802573,1.8781493357764545
US,2021-01-02 05:22:33,35.63708728,-87.86139634,871,23,0,832,10586.924219910848,2.690058479532164
US,2021-01-02 05:22:33,36.55606529,-85.07763299999998,598,17,0,550,11232.17115689382,2.998236331569665
US,2021-01-02 05:22:33,35.12245443,-84.52075859,1191,16,0,1158,6974.809885931559,1.362862010221465
US,2021-01-02 05:22:33,36.14005459,-85.50646123,8812,121,0,8557,10814.38095831516,1.39433049089652
US,2021-01-02 05:22:33,35.60536161,-84.93076643,3181,48,0,3126,9569.753067808364,1.5122873345935728
US,2021-01-02 05:22:33,35.84923189,-84.52458689,4428,56,0,4269,8101.981941478401,1.2947976878612717
US,2021-01-02 05:22:33,36.52454807,-86.87346725,6865,75,0,6459,9097.23866152368,1.1327108525945202
US,2021-01-02 05:22:33,35.84591405,-86.4107263,29139,244,0,28376,8612.486269317002,0.8456216367321266
US,2021-01-02 05:22:33,36.42325673,-84.50360494,2280,25,0,1971,9035.707812216784,1.1534603811434303
US,2021-01-02 05:22:33,35.36979721,-85.41022136,1124,17,0,1131,7640.090509783043,1.480836236933798
US,2021-01-02 05:22:33,35.78077323,-83.52244332,9072,73,0,8831,9059.541984732825,0.7864284911807662
US,2021-01-02 05:22:33,35.1864775,-89.89692423,68079,911,0,65659,7102.477042487671,1.3566299089570626
US,2021-01-02 05:22:33,36.25359775,-85.95411046,2079,24,0,2021,10145.35893238081,1.17359413202934
US,2021-01-02 05:22:33,36.50235092,-87.83920548,914,20,0,863,6438.206343419613,2.2650056625141564
US,2021-01-02 05:22:33,36.51240691,-82.30412917,11057,181,0,10684,6859.57511304216,1.6387405634321488
US,2021-01-02 05:22:33,36.46824103,-86.45917204,16476,207,0,15583,8254.262009692446,1.304705807840902
US,2021-01-02 05:22:33,35.501942,-89.73694895,5478,54,0,5356,8780.986704329616,0.979848400813459
US,2021-01-02 05:22:33,36.39026213,-86.16087954,2181,12,0,2147,19133.28606876994,0.555812876331635
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,7735,90,0,16765,5738.940929020448,0.5103554685181888
US,2021-01-02 05:22:33,36.10890856,-82.43709629,1456,40,0,1406,8085.891628921322,2.7662517289073305
US,2021-01-02 05:22:33,36.28590426,-83.83651902,1286,17,0,1204,6113.558982575606,1.3923013923013925
US,2021-01-02 05:22:33,35.69864497,-85.45221699,623,6,0,539,9281.33514986376,1.1009174311926606
US,2021-01-02 05:22:33,35.6728299,-85.77969117,4420,43,0,4352,10647.576131986336,0.9783845278725825
US,2021-01-02 05:22:33,36.29472368,-82.49454720000001,10201,165,0,10058,7901.83574879227,1.6140076298542505
US,2021-01-02 05:22:33,35.23868267,-87.78644456,2488,17,0,2400,14496.491333293348,0.703351261894911
US,2021-01-02 05:22:33,36.29896232,-88.71990865,3180,43,0,3028,9214.474315890542,1.4001953760989905
US,2021-01-02 05:22:33,35.92929884,-85.45591799,2792,39,0,2698,10009.142439202778,1.4249177932042385
US,2021-01-02 05:22:33,35.89099229,-86.89281867,18520,121,0,17782,7509.269667634179,0.6758643802714629
US,2021-01-02 05:22:33,36.15496772,-86.29775884,12838,128,0,12348,8624.53942774978,1.0259698621352995
US,2021-01-02 05:22:33,31.81534745,-95.65354823,4484,65,0,4749,8338.096475274962,1.3502285002077274
US,2021-01-02 05:22:33,32.30468633,-102.6376548,1135,25,0,1408,7661.053194333066,1.7445917655268668
US,2021-01-02 05:22:33,31.25457347,-94.60901487,4581,149,0,5547,6568.6444098483535,2.615870786516854
US,2021-01-02 05:22:33,28.10556197,-96.9995047,732,23,0,714,3134.836239897916,3.120759837177748
US,2021-01-02 05:22:33,33.61569967,-98.68754589,586,6,0,556,6570.79387349468,1.0676156583629892
US,2021-01-02 05:22:33,34.96507426,-101.3574874,181,5,0,105,5829.358770535241,4.545454545454546
US,2021-01-02 05:22:33,28.89333001,-98.52730485,3160,68,0,2870,5743.553652767188,2.314499659632403
US,2021-01-02 05:22:33,29.88548725,-96.27736949,1108,15,0,1022,3452.983484283431,1.446480231436837
US,2021-01-02 05:22:33,34.06854817,-102.8299707,805,13,0,706,10271.42857142857,1.8080667593880388
US,2021-01-02 05:22:33,29.74619598,-99.24598147,684,12,0,563,2487.8850813430254,2.0869565217391304
US,2021-01-02 05:22:33,30.10370699,-97.31206354,4411,47,0,3765,4296.518377421864,1.2329485834207763
US,2021-01-02 05:22:33,33.61640794,-99.21352901,195,7,0,207,6098.6035907666,3.2710280373831777
